Layes_Number,Node_Firest_Layer,Node_Middle_Layer,DropOut,Input_Feature,Antibiotic,Cross_Validation,TN,FP,FN,TP,S.PRC,S.RCL,R.PRC,R.RCL,S.FSc,R.FSc,Accuracy
4,600,100,0.8,G,CIP,CV_2,301,0,86,0,0.777777778,0,1,0,0.875,0,0.777777778
4,600,100,0.8,G,CTZ,CV_3,306,0,81,0,0.790697674,0,1,0,0.883116883,0,0.790697674
4,600,100,0.8,G,CTX,CV_3,290,0,81,0,0.781671159,0,1,0,0.877458396,0,0.781671159
4,600,100,0.8,G,AMP,CV_3,0,45,0,123,0,0.732142857,0,1,0,0.845360825,0.732142857
4,600,100,0.8,G,AMX,CV_3,0,88,0,130,0,0.596330275,0,1,0,0.747126437,0.596330275
4,600,100,0.8,G,AMC,CV_3,234,0,102,0,0.696428571,0,1,0,0.821052632,0,0.696428571
4,600,100,0.8,G,CXM,CV_3,269,0,118,0,0.695090439,0,1,0,0.820121951,0,0.695090439
4,600,100,0.8,G,CET,CV_3,0,71,0,97,0,0.577380952,0,1,0,0.732075472,0.577380952
4,600,100,0.8,G,GEN,CV_3,321,0,66,0,0.829457364,0,1,0,0.906779661,0,0.829457364
4,600,100,0.8,G,TBM,CV_3,111,0,57,0,0.660714286,0,1,0,0.795698925,0,0.660714286
4,600,100,0.8,G,TMP,CV_3,93,0,75,0,0.553571429,0,1,0,0.712643678,0,0.553571429
4,600,100,0.8,G,CIP,CV_3,286,0,101,0,0.739018088,0,1,0,0.849925706,0,0.739018088
4,600,100,0.8,G,CTZ,CV_4,324,0,63,0,0.837209302,0,1,0,0.911392405,0,0.837209302
4,600,100,0.8,G,CTX,CV_4,296,0,75,0,0.797843666,0,1,0,0.887556222,0,0.797843666
4,600,100,0.8,G,AMP,CV_4,0,48,0,120,0,0.714285714,0,1,0,0.833333333,0.714285714
4,600,100,0.8,G,AMX,CV_4,0,93,0,125,0,0.573394495,0,1,0,0.728862974,0.573394495
4,600,100,0.8,G,AMC,CV_4,226,0,110,0,0.672619048,0,1,0,0.804270463,0,0.672619048
4,600,100,0.8,G,CXM,CV_4,285,0,102,0,0.736434109,0,1,0,0.848214286,0,0.736434109
4,600,100,0.8,G,CET,CV_4,0,66,0,102,0,0.607142857,0,1,0,0.755555556,0.607142857
4,600,100,0.8,G,GEN,CV_4,326,0,61,0,0.842377261,0,1,0,0.914446003,0,0.842377261
4,600,100,0.8,G,TBM,CV_4,116,0,52,0,0.69047619,0,1,0,0.816901408,0,0.69047619
4,600,100,0.8,G,TMP,CV_4,95,0,73,0,0.56547619,0,1,0,0.72243346,0,0.56547619
4,600,100,0.8,G,CIP,CV_4,294,0,93,0,0.759689922,0,1,0,0.863436123,0,0.759689922
4,600,100,1,GSY,CTZ,CV_1,292,19,36,26,0.890243902,0.577777778,0.938906752,0.419354839,0.913928013,0.485981308,0.852546917
4,600,100,1,GSY,CTX,CV_1,277,10,32,43,0.896440129,0.811320755,0.965156794,0.573333333,0.929530201,0.671875,0.883977901
4,600,100,1,GSY,AMP,CV_1,27,7,38,85,0.415384615,0.923913043,0.794117647,0.691056911,0.545454545,0.790697674,0.713375796
4,600,100,1,GSY,AMX,CV_1,58,22,35,103,0.623655914,0.824,0.725,0.746376812,0.670520231,0.783269962,0.73853211
4,600,100,1,GSY,AMC,CV_1,186,46,48,56,0.794871795,0.549019608,0.801724138,0.538461538,0.798283262,0.54368932,0.720238095
4,600,100,1,GSY,CXM,CV_1,260,16,52,45,0.833333333,0.737704918,0.942028986,0.463917526,0.884353741,0.569620253,0.81769437
4,600,100,1,GSY,CET,CV_1,42,8,29,78,0.591549296,0.906976744,0.84,0.728971963,0.694214876,0.808290155,0.76433121
4,600,100,1,GSY,GEN,CV_1,303,17,27,26,0.918181818,0.604651163,0.946875,0.490566038,0.932307692,0.541666667,0.882037534
4,600,100,1,GSY,TBM,CV_1,93,14,18,32,0.837837838,0.695652174,0.869158879,0.64,0.853211009,0.666666667,0.796178344
4,600,100,1,GSY,TMP,CV_1,77,16,14,50,0.846153846,0.757575758,0.827956989,0.78125,0.836956522,0.769230769,0.808917197
4,600,100,1,GSY,CIP,CV_1,279,9,18,67,0.939393939,0.881578947,0.96875,0.788235294,0.953846154,0.832298137,0.927613941
4,600,100,1,GSY,CTZ,CV_2,296,13,41,27,0.878338279,0.675,0.957928803,0.397058824,0.916408669,0.5,0.856763926
4,600,100,1,GSY,CTX,CV_2,273,11,51,30,0.842592593,0.731707317,0.961267606,0.37037037,0.898026316,0.491803279,0.830136986
4,600,100,1,GSY,AMP,CV_2,26,17,17,94,0.604651163,0.846846847,0.604651163,0.846846847,0.604651163,0.846846847,0.779220779
4,600,100,1,GSY,AMX,CV_2,59,22,43,94,0.578431373,0.810344828,0.728395062,0.686131387,0.644808743,0.743083004,0.701834862
4,600,100,1,GSY,AMC,CV_2,181,40,53,62,0.773504274,0.607843137,0.819004525,0.539130435,0.795604396,0.571428571,0.723214286
4,600,100,1,GSY,CXM,CV_2,254,17,49,57,0.838283828,0.77027027,0.937269373,0.537735849,0.885017422,0.633333333,0.824933687
4,600,100,1,GSY,CET,CV_2,45,13,25,71,0.642857143,0.845238095,0.775862069,0.739583333,0.703125,0.788888889,0.753246753
4,600,100,1,GSY,GEN,CV_2,303,13,31,30,0.907185629,0.697674419,0.958860759,0.491803279,0.932307692,0.576923077,0.883289125
4,600,100,1,GSY,TBM,CV_2,95,11,11,37,0.896226415,0.770833333,0.896226415,0.770833333,0.896226415,0.770833333,0.857142857
4,600,100,1,GSY,TMP,CV_2,72,13,16,53,0.818181818,0.803030303,0.847058824,0.768115942,0.832369942,0.785185185,0.811688312
4,600,100,1,GSY,CIP,CV_2,269,22,16,70,0.943859649,0.760869565,0.924398625,0.813953488,0.934027778,0.786516854,0.899204244
4,600,100,1,GSY,CTZ,CV_3,289,10,57,24,0.835260116,0.705882353,0.966555184,0.296296296,0.896124031,0.417391304,0.823684211
4,600,100,1,GSY,CTX,CV_3,267,8,51,29,0.839622642,0.783783784,0.970909091,0.3625,0.900505902,0.495726496,0.833802817
4,600,100,1,GSY,AMP,CV_3,30,11,21,96,0.588235294,0.897196262,0.731707317,0.820512821,0.652173913,0.857142857,0.797468354
4,600,100,1,GSY,AMX,CV_3,57,31,26,104,0.686746988,0.77037037,0.647727273,0.8,0.666666667,0.78490566,0.73853211
4,600,100,1,GSY,AMC,CV_3,186,48,50,52,0.788135593,0.52,0.794871795,0.509803922,0.791489362,0.514851485,0.708333333
4,600,100,1,GSY,CXM,CV_3,241,21,67,51,0.782467532,0.708333333,0.919847328,0.43220339,0.845614035,0.536842105,0.768421053
4,600,100,1,GSY,CET,CV_3,47,16,22,73,0.68115942,0.820224719,0.746031746,0.768421053,0.712121212,0.793478261,0.759493671
4,600,100,1,GSY,GEN,CV_3,293,21,36,30,0.890577508,0.588235294,0.933121019,0.454545455,0.911353033,0.512820513,0.85
4,600,100,1,GSY,TBM,CV_3,91,13,15,39,0.858490566,0.75,0.875,0.722222222,0.866666667,0.735849057,0.82278481
4,600,100,1,GSY,TMP,CV_3,68,16,20,54,0.772727273,0.771428571,0.80952381,0.72972973,0.790697674,0.75,0.772151899
4,600,100,1,GSY,CIP,CV_3,270,9,20,81,0.931034483,0.9,0.967741935,0.801980198,0.949033392,0.848167539,0.923684211
4,600,100,1,GSY,CTZ,CV_4,306,4,51,10,0.857142857,0.714285714,0.987096774,0.163934426,0.917541229,0.266666667,0.851752022
4,600,100,1,GSY,CTX,CV_4,282,4,56,18,0.834319527,0.818181818,0.986013986,0.243243243,0.903846154,0.375,0.833333333
4,600,100,1,GSY,AMP,CV_4,26,18,17,100,0.604651163,0.847457627,0.590909091,0.854700855,0.597701149,0.85106383,0.782608696
4,600,100,1,GSY,AMX,CV_4,56,37,26,99,0.682926829,0.727941176,0.602150538,0.792,0.64,0.75862069,0.711009174
4,600,100,1,GSY,AMC,CV_4,183,43,63,47,0.743902439,0.522222222,0.809734513,0.427272727,0.775423729,0.47,0.68452381
4,600,100,1,GSY,CXM,CV_4,256,15,61,39,0.807570978,0.722222222,0.944649446,0.39,0.870748299,0.506493506,0.795148248
4,600,100,1,GSY,CET,CV_4,45,15,24,77,0.652173913,0.836956522,0.75,0.762376238,0.697674419,0.797927461,0.757763975
4,600,100,1,GSY,GEN,CV_4,292,20,33,26,0.898461538,0.565217391,0.935897436,0.440677966,0.916797488,0.495238095,0.857142857
4,600,100,1,GSY,TBM,CV_4,98,13,17,33,0.852173913,0.717391304,0.882882883,0.66,0.867256637,0.6875,0.813664596
4,600,100,1,GSY,TMP,CV_4,70,19,19,53,0.786516854,0.736111111,0.786516854,0.736111111,0.786516854,0.736111111,0.763975155
4,600,100,1,GSY,CIP,CV_4,274,5,28,64,0.907284768,0.927536232,0.982078853,0.695652174,0.943201377,0.795031056,0.911051213
4,600,100,1,SY,CTZ,CV_1,292,19,52,10,0.848837209,0.344827586,0.938906752,0.161290323,0.891603053,0.21978022,0.809651475
4,600,100,1,SY,CTX,CV_1,270,17,37,38,0.879478827,0.690909091,0.940766551,0.506666667,0.909090909,0.584615385,0.850828729
4,600,100,1,SY,AMP,CV_1,24,10,40,83,0.375,0.892473118,0.705882353,0.674796748,0.489795918,0.768518519,0.681528662
4,600,100,1,SY,AMX,CV_1,46,34,42,96,0.522727273,0.738461538,0.575,0.695652174,0.547619048,0.71641791,0.651376147
4,600,100,1,SY,AMC,CV_1,165,67,41,63,0.800970874,0.484615385,0.711206897,0.605769231,0.753424658,0.538461538,0.678571429
4,600,100,1,SY,CXM,CV_1,246,30,56,41,0.814569536,0.577464789,0.891304348,0.422680412,0.851211073,0.488095238,0.769436997
4,600,100,1,SY,CET,CV_1,32,18,25,82,0.561403509,0.82,0.64,0.76635514,0.598130841,0.792270531,0.72611465
4,600,100,1,SY,GEN,CV_1,315,5,47,6,0.870165746,0.545454545,0.984375,0.113207547,0.923753666,0.1875,0.860589812
4,600,100,1,SY,TBM,CV_1,94,13,22,28,0.810344828,0.682926829,0.878504673,0.56,0.843049327,0.615384615,0.777070064
4,600,100,1,SY,TMP,CV_1,63,30,16,48,0.797468354,0.615384615,0.677419355,0.75,0.73255814,0.676056338,0.707006369
4,600,100,1,SY,CIP,CV_1,283,5,37,48,0.884375,0.905660377,0.982638889,0.564705882,0.930921053,0.695652174,0.887399464
4,600,100,1,SY,CTZ,CV_2,307,2,66,2,0.8230563,0.5,0.993527508,0.029411765,0.900293255,0.055555556,0.819628647
4,600,100,1,SY,CTX,CV_2,273,11,58,23,0.824773414,0.676470588,0.961267606,0.283950617,0.887804878,0.4,0.810958904
4,600,100,1,SY,AMP,CV_2,21,22,19,92,0.525,0.807017544,0.488372093,0.828828829,0.506024096,0.817777778,0.733766234
4,600,100,1,SY,AMX,CV_2,33,48,35,102,0.485294118,0.68,0.407407407,0.744525547,0.44295302,0.710801394,0.619266055
4,600,100,1,SY,AMC,CV_2,156,65,55,60,0.739336493,0.48,0.705882353,0.52173913,0.722222222,0.5,0.642857143
4,600,100,1,SY,CXM,CV_2,246,25,66,40,0.788461538,0.615384615,0.907749077,0.377358491,0.843910806,0.467836257,0.75862069
4,600,100,1,SY,CET,CV_2,29,29,21,75,0.58,0.721153846,0.5,0.78125,0.537037037,0.75,0.675324675
4,600,100,1,SY,GEN,CV_2,316,0,59,2,0.842666667,1,1,0.032786885,0.914616498,0.063492063,0.843501326
4,600,100,1,SY,TBM,CV_2,89,17,17,31,0.839622642,0.645833333,0.839622642,0.645833333,0.839622642,0.645833333,0.779220779
4,600,100,1,SY,TMP,CV_2,54,31,18,51,0.75,0.62195122,0.635294118,0.739130435,0.687898089,0.675496689,0.681818182
4,600,100,1,SY,CIP,CV_2,280,11,33,53,0.89456869,0.828125,0.962199313,0.61627907,0.927152318,0.706666667,0.883289125
4,600,100,1,SY,CTZ,CV_3,295,4,78,3,0.790884718,0.428571429,0.986622074,0.037037037,0.87797619,0.068181818,0.784210526
4,600,100,1,SY,CTX,CV_3,256,19,40,40,0.864864865,0.677966102,0.930909091,0.5,0.896672504,0.575539568,0.833802817
4,600,100,1,SY,AMP,CV_3,24,17,27,90,0.470588235,0.841121495,0.585365854,0.769230769,0.52173913,0.803571429,0.721518987
4,600,100,1,SY,AMX,CV_3,51,37,41,89,0.554347826,0.706349206,0.579545455,0.684615385,0.566666667,0.6953125,0.642201835
4,600,100,1,SY,AMC,CV_3,191,43,48,54,0.79916318,0.556701031,0.816239316,0.529411765,0.807610994,0.542713568,0.729166667
4,600,100,1,SY,CXM,CV_3,230,32,67,51,0.774410774,0.614457831,0.877862595,0.43220339,0.822898032,0.507462687,0.739473684
4,600,100,1,SY,CET,CV_3,42,21,24,71,0.636363636,0.77173913,0.666666667,0.747368421,0.651162791,0.759358289,0.715189873
4,600,100,1,SY,GEN,CV_3,293,21,52,14,0.849275362,0.4,0.933121019,0.212121212,0.8892261,0.277227723,0.807894737
4,600,100,1,SY,TBM,CV_3,96,8,23,31,0.806722689,0.794871795,0.923076923,0.574074074,0.860986547,0.666666667,0.803797468
4,600,100,1,SY,TMP,CV_3,63,21,32,42,0.663157895,0.666666667,0.75,0.567567568,0.703910615,0.613138686,0.664556962
4,600,100,1,SY,CIP,CV_3,274,5,45,56,0.858934169,0.918032787,0.982078853,0.554455446,0.91638796,0.691358025,0.868421053
4,600,100,1,SY,CTZ,CV_4,298,12,50,11,0.856321839,0.47826087,0.961290323,0.180327869,0.905775076,0.261904762,0.832884097
4,600,100,1,SY,CTX,CV_4,268,18,45,29,0.856230032,0.617021277,0.937062937,0.391891892,0.894824708,0.479338843,0.825
4,600,100,1,SY,AMP,CV_4,14,30,25,92,0.358974359,0.754098361,0.318181818,0.786324786,0.337349398,0.769874477,0.658385093
4,600,100,1,SY,AMX,CV_4,49,44,37,88,0.569767442,0.666666667,0.52688172,0.704,0.547486034,0.684824903,0.628440367
4,600,100,1,SY,AMC,CV_4,172,54,57,53,0.751091703,0.495327103,0.761061947,0.481818182,0.756043956,0.488479263,0.669642857
4,600,100,1,SY,CXM,CV_4,239,32,62,38,0.794019934,0.542857143,0.881918819,0.38,0.835664336,0.447058824,0.746630728
4,600,100,1,SY,CET,CV_4,42,18,28,73,0.6,0.802197802,0.7,0.722772277,0.646153846,0.760416667,0.714285714
4,600,100,1,SY,GEN,CV_4,304,8,54,5,0.849162011,0.384615385,0.974358974,0.084745763,0.907462687,0.138888889,0.832884097
4,600,100,1,SY,TBM,CV_4,100,11,29,21,0.775193798,0.65625,0.900900901,0.42,0.833333333,0.512195122,0.751552795
4,600,100,1,SY,TMP,CV_4,68,21,35,37,0.660194175,0.637931034,0.764044944,0.513888889,0.708333333,0.569230769,0.652173913
4,600,100,1,SY,CIP,CV_4,271,8,38,54,0.877022654,0.870967742,0.971326165,0.586956522,0.921768707,0.701298701,0.876010782
4,600,100,1,GY,CTZ,CV_1,298,13,46,16,0.86627907,0.551724138,0.958199357,0.258064516,0.909923664,0.351648352,0.841823056
4,600,100,1,GY,CTX,CV_1,280,7,45,30,0.861538462,0.810810811,0.975609756,0.4,0.91503268,0.535714286,0.856353591
4,600,100,1,GY,AMP,CV_1,23,11,33,90,0.410714286,0.891089109,0.676470588,0.731707317,0.511111111,0.803571429,0.719745223
4,600,100,1,GY,AMX,CV_1,57,23,32,106,0.640449438,0.821705426,0.7125,0.768115942,0.674556213,0.794007491,0.747706422
4,600,100,1,GY,AMC,CV_1,178,54,47,57,0.791111111,0.513513514,0.767241379,0.548076923,0.778993435,0.530232558,0.699404762
4,600,100,1,GY,CXM,CV_1,265,11,53,44,0.833333333,0.8,0.960144928,0.453608247,0.892255892,0.578947368,0.828418231
4,600,100,1,GY,CET,CV_1,40,10,20,87,0.666666667,0.896907216,0.8,0.813084112,0.727272727,0.852941176,0.808917197
4,600,100,1,GY,GEN,CV_1,306,14,36,17,0.894736842,0.548387097,0.95625,0.320754717,0.924471299,0.404761905,0.865951743
4,600,100,1,GY,TBM,CV_1,99,8,20,30,0.831932773,0.789473684,0.925233645,0.6,0.876106195,0.681818182,0.821656051
4,600,100,1,GY,TMP,CV_1,79,14,16,48,0.831578947,0.774193548,0.849462366,0.75,0.840425532,0.761904762,0.808917197
4,600,100,1,GY,CIP,CV_1,282,6,19,66,0.936877076,0.916666667,0.979166667,0.776470588,0.957555178,0.840764331,0.932975871
4,600,100,1,GY,CTZ,CV_2,294,15,40,28,0.880239521,0.651162791,0.951456311,0.411764706,0.914463453,0.504504505,0.854111406
4,600,100,1,GY,CTX,CV_2,275,9,51,30,0.843558282,0.769230769,0.968309859,0.37037037,0.901639344,0.5,0.835616438
4,600,100,1,GY,AMP,CV_2,33,10,22,89,0.6,0.898989899,0.76744186,0.801801802,0.673469388,0.847619048,0.792207792
4,600,100,1,GY,AMX,CV_2,54,27,37,100,0.593406593,0.787401575,0.666666667,0.729927007,0.627906977,0.757575758,0.706422018
4,600,100,1,GY,AMC,CV_2,176,45,53,62,0.768558952,0.579439252,0.79638009,0.539130435,0.782222222,0.558558559,0.708333333
4,600,100,1,GY,CXM,CV_2,250,21,42,64,0.856164384,0.752941176,0.922509225,0.603773585,0.888099467,0.670157068,0.832891247
4,600,100,1,GY,CET,CV_2,42,16,27,69,0.608695652,0.811764706,0.724137931,0.71875,0.661417323,0.762430939,0.720779221
4,600,100,1,GY,GEN,CV_2,308,8,39,22,0.887608069,0.733333333,0.974683544,0.360655738,0.929110106,0.483516484,0.875331565
4,600,100,1,GY,TBM,CV_2,96,10,13,35,0.880733945,0.777777778,0.905660377,0.729166667,0.893023256,0.752688172,0.850649351
4,600,100,1,GY,TMP,CV_2,75,10,18,51,0.806451613,0.836065574,0.882352941,0.739130435,0.842696629,0.784615385,0.818181818
4,600,100,1,GY,CIP,CV_2,281,10,23,63,0.924342105,0.863013699,0.965635739,0.73255814,0.944537815,0.79245283,0.912466844
4,600,100,1,GY,CTZ,CV_3,287,12,60,21,0.827089337,0.636363636,0.959866221,0.259259259,0.888544892,0.368421053,0.810526316
4,600,100,1,GY,CTX,CV_3,267,8,45,35,0.855769231,0.813953488,0.970909091,0.4375,0.909710392,0.569105691,0.850704225
4,600,100,1,GY,AMP,CV_3,33,8,32,85,0.507692308,0.913978495,0.804878049,0.726495726,0.622641509,0.80952381,0.746835443
4,600,100,1,GY,AMX,CV_3,68,20,31,99,0.686868687,0.831932773,0.772727273,0.761538462,0.727272727,0.795180723,0.766055046
4,600,100,1,GY,AMC,CV_3,187,47,50,52,0.789029536,0.525252525,0.799145299,0.509803922,0.794055202,0.517412935,0.711309524
4,600,100,1,GY,CXM,CV_3,248,14,77,41,0.763076923,0.745454545,0.946564885,0.347457627,0.844974446,0.473988439,0.760526316
4,600,100,1,GY,CET,CV_3,50,13,22,73,0.694444444,0.848837209,0.793650794,0.768421053,0.740740741,0.806629834,0.778481013
4,600,100,1,GY,GEN,CV_3,304,10,47,19,0.866096866,0.655172414,0.968152866,0.287878788,0.914285714,0.4,0.85
4,600,100,1,GY,TBM,CV_3,96,8,23,31,0.806722689,0.794871795,0.923076923,0.574074074,0.860986547,0.666666667,0.803797468
4,600,100,1,GY,TMP,CV_3,71,13,29,45,0.71,0.775862069,0.845238095,0.608108108,0.77173913,0.681818182,0.734177215
4,600,100,1,GY,CIP,CV_3,270,9,22,79,0.924657534,0.897727273,0.967741935,0.782178218,0.945709282,0.835978836,0.918421053
4,600,100,1,GY,CTZ,CV_4,299,11,43,18,0.874269006,0.620689655,0.964516129,0.295081967,0.917177914,0.4,0.854447439
4,600,100,1,GY,CTX,CV_4,273,13,46,28,0.855799373,0.682926829,0.954545455,0.378378378,0.902479339,0.486956522,0.836111111
4,600,100,1,GY,AMP,CV_4,24,20,25,92,0.489795918,0.821428571,0.545454545,0.786324786,0.516129032,0.80349345,0.720496894
4,600,100,1,GY,AMX,CV_4,62,31,28,97,0.688888889,0.7578125,0.666666667,0.776,0.677595628,0.766798419,0.729357798
4,600,100,1,GY,AMC,CV_4,183,43,63,47,0.743902439,0.522222222,0.809734513,0.427272727,0.775423729,0.47,0.68452381
4,600,100,1,GY,CXM,CV_4,259,12,63,37,0.804347826,0.755102041,0.955719557,0.37,0.873524452,0.496644295,0.797843666
4,600,100,1,GY,CET,CV_4,47,13,19,82,0.712121212,0.863157895,0.783333333,0.811881188,0.746031746,0.836734694,0.801242236
4,600,100,1,GY,GEN,CV_4,295,17,36,23,0.891238671,0.575,0.945512821,0.389830508,0.917573872,0.464646465,0.857142857
4,600,100,1,GY,TBM,CV_4,97,14,19,31,0.836206897,0.688888889,0.873873874,0.62,0.854625551,0.652631579,0.795031056
4,600,100,1,GY,TMP,CV_4,73,16,25,47,0.744897959,0.746031746,0.820224719,0.652777778,0.780748663,0.696296296,0.745341615
4,600,100,1,GY,CIP,CV_4,268,11,18,74,0.937062937,0.870588235,0.960573477,0.804347826,0.948672566,0.836158192,0.921832884
4,600,100,1,GS,CTZ,CV_1,311,13,39,24,0.888571429,0.648648649,0.959876543,0.380952381,0.922848665,0.48,0.865633075
4,600,100,1,GS,CTX,CV_1,272,23,22,54,0.925170068,0.701298701,0.922033898,0.710526316,0.923599321,0.705882353,0.878706199
4,600,100,1,GS,AMP,CV_1,25,13,26,104,0.490196078,0.888888889,0.657894737,0.8,0.561797753,0.842105263,0.767857143
4,600,100,1,GS,AMX,CV_1,55,25,33,105,0.625,0.807692308,0.6875,0.760869565,0.654761905,0.78358209,0.733944954
4,600,100,1,GS,AMC,CV_1,192,40,50,54,0.79338843,0.574468085,0.827586207,0.519230769,0.810126582,0.545454545,0.732142857
4,600,100,1,GS,CXM,CV_1,266,23,37,61,0.877887789,0.726190476,0.920415225,0.62244898,0.898648649,0.67032967,0.84496124
4,600,100,1,GS,CET,CV_1,45,13,35,75,0.5625,0.852272727,0.775862069,0.681818182,0.652173913,0.757575758,0.714285714
4,600,100,1,GS,GEN,CV_1,302,29,23,33,0.929230769,0.532258065,0.912386707,0.589285714,0.920731707,0.559322034,0.865633075
4,600,100,1,GS,TBM,CV_1,103,13,20,32,0.837398374,0.711111111,0.887931034,0.615384615,0.861924686,0.659793814,0.803571429
4,600,100,1,GS,TMP,CV_1,87,14,22,45,0.798165138,0.762711864,0.861386139,0.671641791,0.828571429,0.714285714,0.785714286
4,600,100,1,GS,CIP,CV_1,275,27,12,73,0.958188153,0.73,0.910596026,0.858823529,0.933786078,0.789189189,0.899224806
4,600,100,1,GS,CTZ,CV_2,299,19,35,34,0.895209581,0.641509434,0.940251572,0.492753623,0.917177914,0.557377049,0.860465116
4,600,100,1,GS,CTX,CV_2,262,28,25,56,0.912891986,0.666666667,0.903448276,0.691358025,0.908145581,0.678787879,0.857142857
4,600,100,1,GS,AMP,CV_2,35,13,21,99,0.625,0.883928571,0.729166667,0.825,0.673076923,0.853448276,0.797619048
4,600,100,1,GS,AMX,CV_2,50,31,33,104,0.602409639,0.77037037,0.617283951,0.759124088,0.609756098,0.764705882,0.706422018
4,600,100,1,GS,AMC,CV_2,190,31,61,54,0.756972112,0.635294118,0.859728507,0.469565217,0.805084746,0.54,0.726190476
4,600,100,1,GS,CXM,CV_2,260,20,40,67,0.866666667,0.770114943,0.928571429,0.626168224,0.896551724,0.690721649,0.84496124
4,600,100,1,GS,CET,CV_2,52,19,25,72,0.675324675,0.791208791,0.732394366,0.742268041,0.702702703,0.765957447,0.738095238
4,600,100,1,GS,GEN,CV_2,311,14,23,39,0.931137725,0.735849057,0.956923077,0.629032258,0.943854325,0.67826087,0.904392765
4,600,100,1,GS,TBM,CV_2,107,9,15,37,0.87704918,0.804347826,0.922413793,0.711538462,0.899159664,0.755102041,0.857142857
4,600,100,1,GS,TMP,CV_2,79,20,12,57,0.868131868,0.74025974,0.797979798,0.826086957,0.831578947,0.780821918,0.80952381
4,600,100,1,GS,CIP,CV_2,277,24,15,71,0.948630137,0.747368421,0.920265781,0.825581395,0.934232715,0.784530387,0.899224806
4,600,100,1,GS,CTZ,CV_3,289,17,41,40,0.875757576,0.701754386,0.944444444,0.49382716,0.908805031,0.579710145,0.850129199
4,600,100,1,GS,CTX,CV_3,279,11,36,45,0.885714286,0.803571429,0.962068966,0.555555556,0.92231405,0.656934307,0.873315364
4,600,100,1,GS,AMP,CV_3,31,14,30,93,0.508196721,0.869158879,0.688888889,0.756097561,0.58490566,0.808695652,0.738095238
4,600,100,1,GS,AMX,CV_3,59,29,24,106,0.710843373,0.785185185,0.670454545,0.815384615,0.69005848,0.8,0.756880734
4,600,100,1,GS,AMC,CV_3,183,51,46,56,0.799126638,0.523364486,0.782051282,0.549019608,0.79049676,0.535885167,0.711309524
4,600,100,1,GS,CXM,CV_3,241,28,55,63,0.814189189,0.692307692,0.895910781,0.533898305,0.853097345,0.602870813,0.785529716
4,600,100,1,GS,CET,CV_3,56,15,22,75,0.717948718,0.833333333,0.788732394,0.773195876,0.751677852,0.802139037,0.779761905
4,600,100,1,GS,GEN,CV_3,302,19,27,39,0.917933131,0.672413793,0.940809969,0.590909091,0.929230769,0.629032258,0.881136951
4,600,100,1,GS,TBM,CV_3,98,13,16,41,0.859649123,0.759259259,0.882882883,0.719298246,0.871111111,0.738738739,0.827380952
4,600,100,1,GS,TMP,CV_3,74,19,23,52,0.762886598,0.732394366,0.795698925,0.693333333,0.778947368,0.712328767,0.75
4,600,100,1,GS,CIP,CV_3,259,27,42,59,0.860465116,0.686046512,0.905594406,0.584158416,0.882453152,0.631016043,0.821705426
4,600,100,1,GS,CTZ,CV_4,302,22,28,35,0.915151515,0.614035088,0.932098765,0.555555556,0.923547401,0.583333333,0.870801034
4,600,100,1,GS,CTX,CV_4,269,27,25,50,0.914965986,0.649350649,0.908783784,0.666666667,0.911864407,0.657894737,0.859838275
4,600,100,1,GS,AMP,CV_4,21,27,19,101,0.525,0.7890625,0.4375,0.841666667,0.477272727,0.814516129,0.726190476
4,600,100,1,GS,AMX,CV_4,53,40,30,95,0.638554217,0.703703704,0.569892473,0.76,0.602272727,0.730769231,0.678899083
4,600,100,1,GS,AMC,CV_4,172,54,62,48,0.735042735,0.470588235,0.761061947,0.436363636,0.747826087,0.452830189,0.654761905
4,600,100,1,GS,CXM,CV_4,261,24,43,59,0.858552632,0.710843373,0.915789474,0.578431373,0.886247878,0.637837838,0.826873385
4,600,100,1,GS,CET,CV_4,55,11,22,80,0.714285714,0.879120879,0.833333333,0.784313725,0.769230769,0.829015544,0.803571429
4,600,100,1,GS,GEN,CV_4,300,26,25,36,0.923076923,0.580645161,0.920245399,0.590163934,0.921658986,0.585365854,0.868217054
4,600,100,1,GS,TBM,CV_4,104,12,21,31,0.832,0.720930233,0.896551724,0.596153846,0.863070539,0.652631579,0.803571429
4,600,100,1,GS,TMP,CV_4,82,13,23,50,0.780952381,0.793650794,0.863157895,0.684931507,0.82,0.735294118,0.785714286
4,600,100,1,GS,CIP,CV_4,286,8,21,72,0.931596091,0.9,0.972789116,0.774193548,0.951747088,0.832369942,0.925064599
4,600,100,1,S,CTZ,CV_1,318,6,52,11,0.859459459,0.647058824,0.981481481,0.174603175,0.916426513,0.275,0.850129199
4,600,100,1,S,CTX,CV_1,270,25,24,52,0.918367347,0.675324675,0.915254237,0.684210526,0.916808149,0.679738562,0.867924528
4,600,100,1,S,AMP,CV_1,24,14,33,97,0.421052632,0.873873874,0.631578947,0.746153846,0.505263158,0.804979253,0.720238095
4,600,100,1,S,AMX,CV_1,40,40,34,104,0.540540541,0.722222222,0.5,0.753623188,0.519480519,0.737588652,0.660550459
4,600,100,1,S,AMC,CV_1,170,62,52,52,0.765765766,0.456140351,0.732758621,0.5,0.748898678,0.47706422,0.660714286
4,600,100,1,S,CXM,CV_1,261,28,47,51,0.847402597,0.64556962,0.903114187,0.520408163,0.874371859,0.576271186,0.80620155
